STATION CODE,LOCATIONS,STATE,TEMPERATURE in degree Centigrade] - Min,TEMPERATURE in degree Centigrade] - Max,TEMPERATURE in degree Centigrade] - Mean,D.O. (mg/l) [> 4 mg/l] - Min,D.O. (mg/l) [> 4 mg/l] - Max,D.O. (mg/l) [> 4 mg/l] - Mean,pH [6.5-8.5] - Min,pH [6.5-8.5] - Max,pH [6.5-8.5] - Mean,CONDUCTIVITY (µmhos/cm)] - Min,CONDUCTIVITY (µmhos/cm)] - Max,CONDUCTIVITY (µmhos/cm)] - Mean,B.O.D. (mg/l) [< 3 mg/l] - Min,B.O.D. (mg/l) [< 3 mg/l] - Max,B.O.D. (mg/l) [< 3 mg/l] - Mean,NITRATE- N+ NITRITE-N (mg/l)] - Min,NITRATE- N+ NITRITE-N (mg/l)] - Max,NITRATE- N+ NITRITE-N (mg/l)] - Mean,FECAL COLIFORM (MPN/100ml) [< 2500 MPN/100ml] - Min,FECAL COLIFORM (MPN/100ml) [< 2500 MPN/100ml] - Max,FECAL COLIFORM (MPN/100ml) [< 2500 MPN/100ml] - Mean,TOTAL COLIFORM (MPN/100ml) [< 5000 MPN/100ml] - Min,TOTAL COLIFORM (MPN/100ml) [< 5000 MPN/100ml] - Max,TOTAL COLIFORM (MPN/100ml) [< 5000 MPN/100ml] - Mean
1115,W.YAM. CANAL C-7 DELHI PARALLEL BRANCH AT KHUBRU FALL RD-145250,HARYANA,19,31,26.33,6.65,7.4,6.98,7.41,8.12,7.73,178,253,217.33,1.95,2.1,2.02,0.2,0.4,0.27,NA,NA,NA,NA,NA,NA
1116,W.YAM. CANAL WC-4 DELHI PARALLEL BRANCH AT PANIPAT,HARYANA,20,24,22,7.01,7.3,7.2,7.28,8.12,7.85,206,410,267.5,2.2,2.6,2.44,0,0.55,0.14,13000,20000,16500,13000,400000,196500
3034,W.YAMUNA CANAL-KHUBRU OUTFALL,HARYANA/CPCB,NA,NA,NA,NA,NA,NA,8.1,8.2,8.15,173,345,259,1,1,1,NA,NA,NA,3300,3300,3300,5800,5800,5800
1419,"GURGAON CANAL, GC-1,(NEAR BADARPUR BORDER)",HARYANA,23,30,26.5,1.1,1.5,1.3,7.8,8.1,7.95,1020,1210,1115,31,32,31.5,1.2,1.2,1.2,NA,NA,NA,NA,NA,NA
3461,"KANOLI CANAL AT ERANJIKKAL, KAZHEKODE",KERALA,25,29,26.56,2.5,5.9,4.56,6.7,8.2,7.32,486,36000,16064,0.6,5.5,1.91,0.05,1.5,0.55,200,17000,2911.11,700,24000,4377.78
3467,"UNTHITHODU AT ELOOR, ERNAKULAM",KERALA,27,28.8,28.09,0,3.5,0.97,6.2,7.4,6.93,160,6970,1614.78,0.8,68,14.59,0.7,11.13,4.13,170,1400,710,800,4000,2577.78
3469,"PALAKKATTUTHAZHA-MTHODU AT PERUMBAVOOR, ERNAKULAM",KERALA,26,29,27.2,2.7,6.4,4.73,6.2,7.7,6.83,42,80,68.44,0.8,2.6,1.76,0.19,1.17,0.67,20,1600,756.67,350,2800,1661.11
2836,"MORAMBAMARINE, DISTT. THOUBAL",MANIPUR,27,30,29,5.07,8.11,6.57,6.4,7.5,7.04,98.5,215,149.3,0.2,4.27,1.59,NA,NA,NA,NA,NA,NA,15,45,32
2428,JOBRA( ORIGIN OF TALAGANDA CNAL),ORISSA,26,29,27.8,5.5,10.2,7.94,7.1,8.2,7.92,148,205,173,1,2.7,1.78,0.18,1.17,0.55,4900,200000,40160,11000,200000,48200
2429,"NAUBAZAR, CUTTACK CITY",ORISSA,27,31,28.6,5.2,7.9,6.44,7.4,8.5,7.94,148,219,182.8,1.6,2.6,2.08,0.22,2.74,0.89,35000,200000,71400,92000,200000,119200
2430,"ATHARABANKI(WATER INTAKE POINT OF PPL, IFFCO & PPT)",ORISSA,20,35,29.2,3.2,16.3,7.71,6.5,8.4,7.83,40.7,2638,572.07,1.1,7.2,3.62,0.06,2.62,0.82,9400,54000,19640,5400,92000,37840
2932,"NARMADA MAIN CANAL (BEFORE ENTERING IN RAJASTHAN STATE), TEHSIL SANCHORE, JALORE",RAJASTHAN,15,28,22.21,5,9,6.91,7.3,8.9,8.08,200,740,377.5,0.43,2.81,1.19,0.14,0.58,0.4,3,7,3.92,4,20,10.17
2933,"GANG CANAL AT KHAKKA HEAR NEAR HINDUMAL KOT, GANGANAGAR",RAJASTHAN,12,33.2,24.66,4.5,7.9,5.84,6,8.24,7.27,260,500,333.33,0.34,2.67,1.3,0.14,0.92,0.57,3,7,4.17,4,21,13.5
2934,MASITAWALA HEAD HANUMANGARH,RAJASTHAN,13,84,28.47,4.41,7.65,5.92,6,7.97,7.08,250,580,324.17,0.57,2.15,1.33,0.02,0.98,0.53,3,4,3.58,4,20,11.75
1729,"NEAR PRAGATI VIDYABHAWAN, AGARTALA",TRIPURA,27.5,29,28.5,0.8,1.8,1.33,8.72,8.92,8.84,374,392,384.67,30.2,38.12,33.51,6.02,6.82,6.49,620,660,640,780,880,826.67
2726,"UPPER GANGA CANAL D/S HARIKIPAURI, HARIDWAR",UTTARANCHAL,14.5,23.3,18.98,7.4,9.6,8.25,6.86,8.32,7.71,38,151,124.67,1.2,3.8,2.68,NA,NA,NA,NA,NA,NA,100,500,245.46
3035,UPPER GANGA CANAL-MURADNAGAR,UTTAR PRADESH/CPCB,NA,NA,NA,NA,NA,NA,7.5,8.1,7.83,178,996,457,NA,NA,NA,NA,NA,NA,40000,40000,40000,81000,81000,81000
2512,"NOAI CANAL NORTH 24 PARGANAS, NEAR GANGA NAGAR MOTIBRIDGE",WEST BENGAL,21,35,29.08,0.8,1.6,1.2,6.68,7.7,7.16,480,1813,1196.25,10.5,64.16,33.72,0,1.61,0.41,3000000,100000000,36000000,5000000,200000000,49000000
2513,"KHARDA CANAL NORTH 24 PARGANAS, NEAR JAYSHREE CHEMICAL INDUSTRY",WEST BENGAL,22,34,28.04,0,0,0,6.3,7.6,7.08,739,1136,916.75,35.5,146.3,80.4,0,1.16,0.41,30000000,900000000,260000000,50000000,2000000000,390000000
3052,"GUNTATHIPPA DRAIN B/C WITH RYVES CANAL AT RAMAVARAPPADU,  KRISHNA",ANDHRA PRADESH,18,27,22.73,0.6,3,2.33,6.71,7.81,7,1126,2150,1736.36,0.2,4.8,3.05,0.58,1.96,1.25,4,6,5.27,1700,3400,2572.73
3053,"TULIA BAGH DRAIN AT VEMULAVADA,  EAST GODAVARI",ANDHRA PRADESH,22,29,26.27,5.2,6,5.8,6.9,7.7,7.35,359,48100,12023.3,1.2,2.2,1.58,0.64,2.67,1.77,3,7,3.45,14,2400,547.36
3054,"OUTLET OF ASH POND EFFLUENTS OF M/S.NTPC, RAMAGUNDAM,  KARIMNAGAR",ANDHRA PRADESH,26,31,29.67,0,7.4,3.28,7.87,11.2,9.51,841,1707,1169,0.2,50,12.49,0,1.34,0.37,240,300,264,1600,1600,1600
3055,"TREATED EFFLUENTS OF 339 MLD STP, AMBERPET, HYDERABAD BEFORE JOINING TO MUSI,  HYDERABAD",ANDHRA PRADESH,22,31,27.22,0,4.1,1.36,7.1,8.16,7.66,978,1952,1501.27,15.5,95,32.89,0,89,17.75,280,500,388.33,550,1600,1425
3056,"OUTLET OF STP, LANGARHOUSE LAKE,  RANGA REDDY",ANDHRA PRADESH,22,29,27.25,0,6,2.68,7.14,8.7,7.93,1007,1589,1352,2.3,30,16.19,0,131,38.18,300,900,733.33,285,1600,1333.75
3057,"OUTLET OF STP, NAGOLE ON RIVER MUSI,  RANGA REDDY",ANDHRA PRADESH,25,29,27.6,0,7,3.99,7.3,8.7,7.86,717,1749,1116.36,8,40,23,0,56,20.99,34,600,263,40,1200,534.38
3058,"OUTLET OF STP, KHAIRATABAD ON HUSSAINSAGAR LAKE, RANGA REDDY",ANDHRA PRADESH,23,31,26.71,1,5.3,3.3,6.37,8.13,7.38,759,1229,962,12,49,28.57,0,35,10.18,170,1600,828.33,500,1600,1142.86
3059,"OUTLET OF STP, SAFILGUDA LAKE, RANGA REDDY",ANDHRA PRADESH,20,29,27.38,0,4,2.06,7,8.4,7.78,1133,1992,1631.7,3.3,80,26.14,0,32.3,9.7,170,500,345,900,1600,1483.33
3060,"OUTLET OF STP, DURGAM CHERUVU, RANGAREDDY",ANDHRA PRADESH,1.6,32,24.43,1.2,6.2,2.59,7.7,8.6,8.12,1405,2625,1691.11,0.4,40,12.68,0,6.6,3.86,140,500,365,1600,1600,1600
3061,"OUTLET OF STP, NALLACHERUVU ON MUSI,  RANGAREDDY",ANDHRA PRADESH,25,29,27.4,0,6.9,2.83,7.31,8.24,7.71,1304,2157,1733.5,10,65,36.83,0,47.8,14.93,90,300,195,10,1460,565
3062,"OUTLET OF STP, SAROOR NAGAR, RANGAREDDY",ANDHRA PRADESH,22,29,27.7,0.6,6.4,2.31,6.95,8.17,7.68,1437,2153,1779.45,14,35,25,0,56,15.35,300,900,733.33,330,1600,1271.88
3063,"OUTLET OF STP ON RIVER GODAVARI AT MANCHERIAL,  ADILABAD",ANDHRA PRADESH,27,29,27.64,3.2,4.2,3.79,6.94,8.3,7.61,264,2314,1573.64,26,120,60.36,2,34,8.18,28,160,115.64,150,580,376.36
3064,"OUTLET OF 4MLD STP ON RIVER GODAVARI AT RAMAGUNDAM,  KARIMNAGAR",ANDHRA PRADESH,26,32,29.5,0,2.3,0.38,7.1,8.8,7.92,1112,1627,1408,14,60,32.8,0,6,2.68,300,500,430,900,900,900
3065,"OUTLET OF 14MLD STP ON GODAVARI, RAMAGUNDAM,  KARIMNAGAR",ANDHRA PRADESH,26,34,30.1,0,8.2,1.37,7,8.5,7.8,886,1586,1189.1,12,120,42.61,0,13.8,3.36,160,900,643.33,1600,1600,1600
3066,"OUTLET OF STP ON GODAVARI, BHADRACHALAM,  KHAMMAM",ANDHRA PRADESH,20,22,20.73,0.8,4.5,1.92,6.69,7.13,6.88,580,1699,1114.36,0.4,5.8,3.3,0.2,6.2,1.12,4,6,5.09,1700,2700,2118.18
3067,"OUTLET OF STP ON GODAVARI, RAJAHMUNDRY,  EAST GODAVARI",ANDHRA PRADESH,21,27,25.36,5.4,6.2,5.85,7,7.8,7.55,220,420,298.55,1,1.2,1.13,0.2,2.44,1.12,3,28,11.45,240,2400,2085.45
2047,N-CHOE (ATTAWA CHOE),CHANDIGARH,15,27,23.25,2,3.6,2.57,6.1,7.8,7.3,514,1072,740.38,51,278,122.5,0.19,2.92,1.08,NA,NA,NA,NA,NA,NA
2048,PATIALA KI RAO,CHANDIGARH,15,27,23.25,1.4,1.8,1.6,6.9,7.9,7.56,509,1094,944.5,65,278,164.88,0.34,3.43,1.27,NA,NA,NA,NA,NA,NA
2049,SUKHNA CHOE,CHANDIGARH,14,27,23.13,1.8,2,1.9,6.8,7.9,7.41,556,935,797,22,157,92.63,0,0.88,0.41,NA,NA,NA,NA,NA,NA
1379,"DRAIN NO. 8,PEOMANI HARI VILLAGE,SONEPAT",HARYANA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1100,1100,1100,2200,2200,2200
2178,CHIKHALI NALLAH MEETS GODAVARI RIVER.,MAHARASHTRA,23,27,24.8,1.5,6.1,3.75,6.89,7.96,7.22,1.08,2113,1079.33,5,40,14.09,0,41.15,12.52,50,1600,224.55,180,900,341.91
2782,"RABODI NALLAH, RABODI, THANE",MAHARASHTRA,21,35,28.5,2,2.2,2.1,6.9,7.6,7.2,487,740,602.73,18,220,100.29,0.26,2.9,1.73,35,1800,1112.08,80,1800,1280
2783,"COLOUR CHEMICAL NALLAH, VILLAGE- MAJIWADA, THANE",MAHARASHTRA,21,35,28.5,0.8,3.8,1.99,7.1,7.7,7.37,532,36810,4585,7.4,120,44.53,0.4,4.1,2.2,25,1800,1013.75,50,1800,1295.83
2784,"SANDOZ NALLAH, SANDOZBAUG, THANE",MAHARASHTRA,22,35,28.45,1.5,2.7,2.1,7.2,7.5,7.38,639,2137,1290.47,12,90,55.18,0.35,2.66,1.81,50,1800,872.73,110,1800,1178.18
2785,"BPT NAVAPUR (DISCHARGE FROM MIDC TARAPUR), NAVAPUR, PALGHAR, THANE",MAHARASHTRA,27,29,27.73,NA,NA,NA,5.9,8.4,6.9,2856,9763,6627.64,180,650,320.46,0.2,11.25,4.57,130,1800,1027.73,350,1800,1236.36
2786,TARAPUR MIDC NALLA ( NEAR SUMP 1),MAHARASHTRA,27,29,27.64,2,2.5,2.25,3,7.4,6.25,799,6600,3622.82,15,675,238.55,0.9,5.9,3.45,80,1800,1065,170,1800,1235.91
2787,"TARAPUR MIDC NALLA (NEAR SUMP 2), TARAPUR, PALGHAR, THANE",MAHARASHTRA,27,29,28,6.8,6.8,6.8,5.7,8.5,7,184.5,6740,4714.56,3.6,775,297.33,0.34,6,2.72,80,1600,1071.25,175,1600,1159.38
2788,"TARAPUR MIDC NALLA (NEAR SUMP 3), MIDC TARAPUR, PALGHAR, THANE",MAHARASHTRA,27,29,28.2,2.4,2.4,2.4,2,7.8,5.22,2059,16800,6219.8,110,1250,446,2.2,6.74,4.05,170,1600,1104,350,1600,1210
2789,"NALLA AT D/S ALKAI MANDIR, SOLAPUR, VILLAGE-ALKAI, TAL: MALSHIRAJ, DIST: SOLAPUR",MAHARASHTRA,25,38,33.67,1.2,9.8,3.03,6.01,8.27,7.77,736,2106,1394.52,7.6,20.5,14.47,0.22,3.24,1.08,195,275,245.42,900,1600,1425
2790,PIMPAL-PANERI NALLA  AT RATNAGIRI NEAR FINOLEX INDUSTRIES AT YAHGANIGAON.,MAHARASHTRA,27,30,28.56,5.4,7.26,6.37,5.19,8.32,6.86,602,1787,1272.96,2.2,8.2,3.6,0.48,2.99,1.62,4,9,5.44,120,170,138.89
1509,"ETAWAH DRAIN, ETAWAH",UTTAR PRADESH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200000,200000,170000,300000,300000,330000
